Basin,SubareaName,State,Variable,wateryear,Value
Southeast Colorado River,Lisbon Valley,All,Yield,2003,7233.32
Southeast Colorado River,Lisbon Valley,All,Yield,2004,7231.29
Southeast Colorado River,Lisbon Valley,All,Yield,2005,8569.43
Southeast Colorado River,Lisbon Valley,All,Yield,2006,7179.92
Southeast Colorado River,Lisbon Valley,All,Yield,2007,7258.52
Southeast Colorado River,Lisbon Valley,All,Yield,2008,7431.75
Southeast Colorado River,Lisbon Valley,All,Yield,2009,8935.01
Southeast Colorado River,Lisbon Valley,All,Yield,2010,9204.12
Southeast Colorado River,Lisbon Valley,All,Yield,2011,8959.32
Southeast Colorado River,Lisbon Valley,All,Yield,2012,9284.53
Southeast Colorado River,Lisbon Valley,All,Yield,2013,8524.14
Southeast Colorado River,Lisbon Valley,All,Yield,2014,8611.57
Southeast Colorado River,Lisbon Valley,All,Yield,2015,8831.51
Southeast Colorado River,Lisbon Valley,All,Yield,2016,9169.32
Southeast Colorado River,Lisbon Valley,All,Yield,2017,7696.08
Southeast Colorado River,Lisbon Valley,All,Yield,2018,8067.9
Southeast Colorado River,Lisbon Valley,All,Yield,2019,9398.61
Southeast Colorado River,Lisbon Valley,All,Yield,2020,9379.35
Southeast Colorado River,Lisbon Valley,All,Yield,2021,9263.26
Southeast Colorado River,Lisbon Valley,All,Yield,2022,8709.99
Southeast Colorado River,Lisbon Valley,All,Yield,2023,9396.79
Southeast Colorado River,Lisbon Valley,All,Yield,2024,9074.13
Southeast Colorado River,San Juan,All,Yield,1989,12754.77
Southeast Colorado River,San Juan,All,Yield,1990,12636.07
Southeast Colorado River,San Juan,All,Yield,1991,13041.48
Southeast Colorado River,San Juan,All,Yield,1992,31632.47
Southeast Colorado River,San Juan,All,Yield,1993,28363.81
Southeast Colorado River,San Juan,All,Yield,1994,5707.3
Southeast Colorado River,San Juan,All,Yield,1995,20016.12
Southeast Colorado River,San Juan,All,Yield,1996,6547.67
Southeast Colorado River,San Juan,All,Yield,1997,23571.87
Southeast Colorado River,San Juan,All,Yield,1998,16899.93
Southeast Colorado River,San Juan,All,Yield,1999,23468
Southeast Colorado River,San Juan,All,Yield,2000,4851.46
Southeast Colorado River,San Juan,All,Yield,2001,11026.72
Southeast Colorado River,San Juan,All,Yield,2002,16158.88
Southeast Colorado River,San Juan,All,Yield,2003,7916.94
Southeast Colorado River,San Juan,All,Yield,2004,9860.61
Southeast Colorado River,San Juan,All,Yield,2005,14584.04
Southeast Colorado River,San Juan,All,Yield,2006,6720.75
Southeast Colorado River,San Juan,All,Yield,2007,15463.97
Southeast Colorado River,San Juan,All,Yield,2008,14367.79
Southeast Colorado River,San Juan,All,Yield,2009,3706.23
Southeast Colorado River,San Juan,All,Yield,2010,13333.15
Southeast Colorado River,San Juan,All,Yield,2011,9548.34
Southeast Colorado River,San Juan,All,Yield,2012,9883.97
Southeast Colorado River,San Juan,All,Yield,2013,11699.43
Southeast Colorado River,San Juan,All,Yield,2014,5005.66
Southeast Colorado River,San Juan,All,Yield,2015,12419.56
Southeast Colorado River,San Juan,All,Yield,2016,10851.8
Southeast Colorado River,San Juan,All,Yield,2017,9140.56
Southeast Colorado River,San Juan,All,Yield,2018,3974.33
Southeast Colorado River,San Juan,All,Yield,2019,9875.87
Southeast Colorado River,San Juan,All,Yield,2020,3511.3
Southeast Colorado River,San Juan,All,Yield,2021,5395.48
Southeast Colorado River,San Juan,All,Yield,2022,18861.04
Southeast Colorado River,San Juan,All,Yield,2023,14572.45
Southeast Colorado River,San Juan,All,Yield,2024,4131.84
Southeast Colorado River,Blanding,All,Yield,1989,4337.64
Southeast Colorado River,Blanding,All,Yield,1990,2187.49
Southeast Colorado River,Blanding,All,Yield,1991,3339.77
Southeast Colorado River,Blanding,All,Yield,1992,10274.54
Southeast Colorado River,Blanding,All,Yield,1993,32201.2
Southeast Colorado River,Blanding,All,Yield,1994,5120.22
Southeast Colorado River,Blanding,All,Yield,1995,19190.08
Southeast Colorado River,Blanding,All,Yield,1996,2511.66
Southeast Colorado River,Blanding,All,Yield,1997,13418.28
Southeast Colorado River,Blanding,All,Yield,1998,6771.09
Southeast Colorado River,Blanding,All,Yield,1999,4696.15
Southeast Colorado River,Blanding,All,Yield,2000,4234.18
Southeast Colorado River,Blanding,All,Yield,2001,8320.52
Southeast Colorado River,Blanding,All,Yield,2002,2393.47
Southeast Colorado River,Blanding,All,Yield,2003,3590.26
Southeast Colorado River,Blanding,All,Yield,2004,4795.14
Southeast Colorado River,Blanding,All,Yield,2005,36847.55
Southeast Colorado River,Blanding,All,Yield,2006,2933.92
Southeast Colorado River,Blanding,All,Yield,2007,2706.52
Southeast Colorado River,Blanding,All,Yield,2008,5510.81
Southeast Colorado River,Blanding,All,Yield,2009,2887.83
Southeast Colorado River,Blanding,All,Yield,2010,10478.77
Southeast Colorado River,Blanding,All,Yield,2011,5469.99
Southeast Colorado River,Blanding,All,Yield,2012,3138.68
Southeast Colorado River,Blanding,All,Yield,2013,3082.17
Southeast Colorado River,Blanding,All,Yield,2014,3026.44
Southeast Colorado River,Blanding,All,Yield,2015,3641.74
Southeast Colorado River,Blanding,All,Yield,2016,9297.04
Southeast Colorado River,Blanding,All,Yield,2017,8730.02
Southeast Colorado River,Blanding,All,Yield,2018,2654.3
Southeast Colorado River,Blanding,All,Yield,2019,19143.32
Southeast Colorado River,Blanding,All,Yield,2020,4572.78
Southeast Colorado River,Blanding,All,Yield,2021,2346.32
Southeast Colorado River,Blanding,All,Yield,2022,2641.58
Southeast Colorado River,Blanding,All,Yield,2023,15830.32
Southeast Colorado River,Blanding,All,Yield,2024,3402.04
Southeast Colorado River,Wahweep,All,Yield,1989,2593.44
Southeast Colorado River,Wahweep,All,Yield,1990,1023.06
Southeast Colorado River,Wahweep,All,Yield,1991,1453.23
Southeast Colorado River,Wahweep,All,Yield,1992,3150.46
Southeast Colorado River,Wahweep,All,Yield,1993,5496.69
Southeast Colorado River,Wahweep,All,Yield,1994,3710.71
Southeast Colorado River,Wahweep,All,Yield,1995,4744.54
Southeast Colorado River,Wahweep,All,Yield,1996,2532.75
Southeast Colorado River,Wahweep,All,Yield,1997,2851.9
Southeast Colorado River,Wahweep,All,Yield,1998,7313.69
Southeast Colorado River,Wahweep,All,Yield,1999,7282.47
Southeast Colorado River,Wahweep,All,Yield,2000,4092.98
Southeast Colorado River,Wahweep,All,Yield,2001,4706.15
Southeast Colorado River,Wahweep,All,Yield,2002,1871.15
Southeast Colorado River,Wahweep,All,Yield,2003,1878.83
Southeast Colorado River,Wahweep,All,Yield,2004,1239.72
Southeast Colorado River,Wahweep,All,Yield,2005,9925.2
Southeast Colorado River,Wahweep,All,Yield,2006,6198.98
Southeast Colorado River,Wahweep,All,Yield,2007,3663.94
Southeast Colorado River,Wahweep,All,Yield,2008,2053.77
Southeast Colorado River,Wahweep,All,Yield,2009,1892.77
Southeast Colorado River,Wahweep,All,Yield,2010,2290.8
Southeast Colorado River,Wahweep,All,Yield,2011,6619.21
Southeast Colorado River,Wahweep,All,Yield,2012,4722.88
Southeast Colorado River,Wahweep,All,Yield,2013,3286.79
Southeast Colorado River,Wahweep,All,Yield,2014,2329.16
Southeast Colorado River,Wahweep,All,Yield,2015,2159.93
Southeast Colorado River,Wahweep,All,Yield,2016,3231.75
Southeast Colorado River,Wahweep,All,Yield,2017,3700.28
Southeast Colorado River,Wahweep,All,Yield,2018,1842.11
Southeast Colorado River,Wahweep,All,Yield,2019,4483.02
Southeast Colorado River,Wahweep,All,Yield,2020,3337.22
Southeast Colorado River,Wahweep,All,Yield,2021,1364.44
Southeast Colorado River,Wahweep,All,Yield,2022,1416.57
Southeast Colorado River,Wahweep,All,Yield,2023,3251.51
Southeast Colorado River,Wahweep,All,Yield,2024,3148.15
Southeast Colorado River,Monticello,All,Yield,1989,7464.44
Southeast Colorado River,Monticello,All,Yield,1990,8979.97
Southeast Colorado River,Monticello,All,Yield,1991,8161.99
Southeast Colorado River,Monticello,All,Yield,1992,8434.05
Southeast Colorado River,Monticello,All,Yield,1993,53023.66
Southeast Colorado River,Monticello,All,Yield,1994,26977.52
Southeast Colorado River,Monticello,All,Yield,1995,31478.67
Southeast Colorado River,Monticello,All,Yield,1996,23933.07
Southeast Colorado River,Monticello,All,Yield,1997,45644.42
Southeast Colorado River,Monticello,All,Yield,1998,31022.08
Southeast Colorado River,Monticello,All,Yield,1999,35080.07
Southeast Colorado River,Monticello,All,Yield,2000,28111.27
Southeast Colorado River,Monticello,All,Yield,2001,21737.88
Southeast Colorado River,Monticello,All,Yield,2002,6575.06
Southeast Colorado River,Monticello,All,Yield,2003,11993.49
Southeast Colorado River,Monticello,All,Yield,2004,13687.95
Southeast Colorado River,Monticello,All,Yield,2005,31047.41
Southeast Colorado River,Monticello,All,Yield,2006,27340.38
Southeast Colorado River,Monticello,All,Yield,2007,23423.43
Southeast Colorado River,Monticello,All,Yield,2008,33970.62
Southeast Colorado River,Monticello,All,Yield,2009,26563.93
Southeast Colorado River,Monticello,All,Yield,2010,30235.88
Southeast Colorado River,Monticello,All,Yield,2011,22760.26
Southeast Colorado River,Monticello,All,Yield,2012,16587.72
Southeast Colorado River,Monticello,All,Yield,2013,13619.11
Southeast Colorado River,Monticello,All,Yield,2014,11049.64
Southeast Colorado River,Monticello,All,Yield,2015,14049.43
Southeast Colorado River,Monticello,All,Yield,2016,17654.88
Southeast Colorado River,Monticello,All,Yield,2017,19798.25
Southeast Colorado River,Monticello,All,Yield,2018,10393.18
Southeast Colorado River,Monticello,All,Yield,2019,21838.6
Southeast Colorado River,Monticello,All,Yield,2020,12384.62
Southeast Colorado River,Monticello,All,Yield,2021,11430.92
Southeast Colorado River,Monticello,All,Yield,2022,1808.02
Southeast Colorado River,Monticello,All,Yield,2023,35421.12
Southeast Colorado River,Monticello,All,Yield,2024,10082.75
Southeast Colorado River,McElmo,All,Yield,1989,51.82
Southeast Colorado River,McElmo,All,Yield,1990,51.82
Southeast Colorado River,McElmo,All,Yield,1991,51.82
Southeast Colorado River,McElmo,All,Yield,1992,51.82
Southeast Colorado River,McElmo,All,Yield,1993,51.82
Southeast Colorado River,McElmo,All,Yield,1994,51.82
Southeast Colorado River,McElmo,All,Yield,1995,51.82
Southeast Colorado River,McElmo,All,Yield,1996,51.82
Southeast Colorado River,McElmo,All,Yield,1997,51.82
Southeast Colorado River,McElmo,All,Yield,1998,51.82
Southeast Colorado River,McElmo,All,Yield,1999,51.82
Southeast Colorado River,McElmo,All,Yield,2000,51.82
Southeast Colorado River,McElmo,All,Yield,2001,51.82
Southeast Colorado River,McElmo,All,Yield,2002,51.82
Southeast Colorado River,McElmo,All,Yield,2003,51.82
Southeast Colorado River,McElmo,All,Yield,2004,51.82
Southeast Colorado River,McElmo,All,Yield,2005,57.31
Southeast Colorado River,McElmo,All,Yield,2006,57.31
Southeast Colorado River,McElmo,All,Yield,2007,57.31
Southeast Colorado River,McElmo,All,Yield,2008,57.31
Southeast Colorado River,McElmo,All,Yield,2009,57.31
Southeast Colorado River,McElmo,All,Yield,2010,51.9
Southeast Colorado River,McElmo,All,Yield,2011,51.97
Southeast Colorado River,McElmo,All,Yield,2012,51.97
Southeast Colorado River,McElmo,All,Yield,2013,51.97
Southeast Colorado River,McElmo,All,Yield,2014,51.97
Southeast Colorado River,McElmo,All,Yield,2015,1.45
Southeast Colorado River,McElmo,All,Yield,2016,1.46
Southeast Colorado River,McElmo,All,Yield,2017,1.45
Southeast Colorado River,McElmo,All,Yield,2018,1.56
Southeast Colorado River,McElmo,All,Yield,2019,39.26
Southeast Colorado River,McElmo,All,Yield,2020,29.01
Southeast Colorado River,McElmo,All,Yield,2021,26.89
Southeast Colorado River,McElmo,All,Yield,2022,26.35
Southeast Colorado River,McElmo,All,Yield,2023,31.08
Southeast Colorado River,McElmo,All,Yield,2024,19.4
Southeast Colorado River,Paria,All,Yield,1989,13739.74
Southeast Colorado River,Paria,All,Yield,1990,12363.7
Southeast Colorado River,Paria,All,Yield,1991,10467.28
Southeast Colorado River,Paria,All,Yield,1992,21258.65
Southeast Colorado River,Paria,All,Yield,1993,35647.82
Southeast Colorado River,Paria,All,Yield,1994,15769.94
Southeast Colorado River,Paria,All,Yield,1995,17815.74
Southeast Colorado River,Paria,All,Yield,1996,8908.51
Southeast Colorado River,Paria,All,Yield,1997,29122.38
Southeast Colorado River,Paria,All,Yield,1998,19026
Southeast Colorado River,Paria,All,Yield,1999,21345.64
Southeast Colorado River,Paria,All,Yield,2000,8135.07
Southeast Colorado River,Paria,All,Yield,2001,20502.93
Southeast Colorado River,Paria,All,Yield,2002,8802.26
Southeast Colorado River,Paria,All,Yield,2003,14763.47
Southeast Colorado River,Paria,All,Yield,2004,18643.37
Southeast Colorado River,Paria,All,Yield,2005,35776.3
Southeast Colorado River,Paria,All,Yield,2006,14842.47
Southeast Colorado River,Paria,All,Yield,2007,26860.72
Southeast Colorado River,Paria,All,Yield,2008,17402.54
Southeast Colorado River,Paria,All,Yield,2009,9758.35
Southeast Colorado River,Paria,All,Yield,2010,18927.1
Southeast Colorado River,Paria,All,Yield,2011,23763
Southeast Colorado River,Paria,All,Yield,2012,14880.06
Southeast Colorado River,Paria,All,Yield,2013,23778.08
Southeast Colorado River,Paria,All,Yield,2014,23073.9
Southeast Colorado River,Paria,All,Yield,2015,21515.18
Southeast Colorado River,Paria,All,Yield,2016,21845.08
Southeast Colorado River,Paria,All,Yield,2017,18050.33
Southeast Colorado River,Paria,All,Yield,2018,13654.49
Southeast Colorado River,Paria,All,Yield,2019,22436.73
Southeast Colorado River,Paria,All,Yield,2020,10574.3
Southeast Colorado River,Paria,All,Yield,2021,15141.51
Southeast Colorado River,Paria,All,Yield,2022,17970.96
Southeast Colorado River,Paria,All,Yield,2023,19685.23
Southeast Colorado River,Paria,All,Yield,2024,17433.68
Uintah,Blacks Fork,All,Yield,1989,73456.51
Uintah,Blacks Fork,All,Yield,1990,99609.94
Uintah,Blacks Fork,All,Yield,1991,103168.17
Uintah,Blacks Fork,All,Yield,1992,87970.77
Uintah,Blacks Fork,All,Yield,1993,139257.36
Uintah,Blacks Fork,All,Yield,1994,70896.54
Uintah,Blacks Fork,All,Yield,1995,163549.44
Uintah,Blacks Fork,All,Yield,1996,122654.38
Uintah,Blacks Fork,All,Yield,1997,130300.9
Uintah,Blacks Fork,All,Yield,1998,156584.51
Uintah,Blacks Fork,All,Yield,1999,135561.89
Uintah,Blacks Fork,All,Yield,2000,68220.25
Uintah,Blacks Fork,All,Yield,2001,78200.17
Uintah,Blacks Fork,All,Yield,2002,44010.15
Uintah,Blacks Fork,All,Yield,2003,99986.25
Uintah,Blacks Fork,All,Yield,2004,73614.27
Uintah,Blacks Fork,All,Yield,2005,134337.15
Uintah,Blacks Fork,All,Yield,2006,99938.44
Uintah,Blacks Fork,All,Yield,2007,74169.2
Uintah,Blacks Fork,All,Yield,2008,121685.24
Uintah,Blacks Fork,All,Yield,2009,119321
Uintah,Blacks Fork,All,Yield,2010,121716.29
Uintah,Blacks Fork,All,Yield,2011,205338.19
Uintah,Blacks Fork,All,Yield,2012,73106.54
Uintah,Blacks Fork,All,Yield,2013,92792.62
Uintah,Blacks Fork,All,Yield,2014,136892.2
Uintah,Blacks Fork,All,Yield,2015,117882.4
Uintah,Blacks Fork,All,Yield,2016,120395.72
Uintah,Blacks Fork,All,Yield,2017,150065.95
Uintah,Blacks Fork,All,Yield,2018,108020.71
Uintah,Blacks Fork,All,Yield,2019,162086.33
Uintah,Blacks Fork,All,Yield,2020,112585.22
Uintah,Blacks Fork,All,Yield,2021,71289.7
Uintah,Blacks Fork,All,Yield,2022,107091
Uintah,Blacks Fork,All,Yield,2023,152813.61
Uintah,Blacks Fork,All,Yield,2024,125020.56
Uintah,Smiths Fork,All,Yield,1989,40299.48
Uintah,Smiths Fork,All,Yield,1990,49067.51
Uintah,Smiths Fork,All,Yield,1991,56454.43
Uintah,Smiths Fork,All,Yield,1992,42652.08
Uintah,Smiths Fork,All,Yield,1993,56493.74
Uintah,Smiths Fork,All,Yield,1994,32488.02
Uintah,Smiths Fork,All,Yield,1995,85867.43
Uintah,Smiths Fork,All,Yield,1996,58780.39
Uintah,Smiths Fork,All,Yield,1997,59301.55
Uintah,Smiths Fork,All,Yield,1998,75070.18
Uintah,Smiths Fork,All,Yield,1999,65428.9
Uintah,Smiths Fork,All,Yield,2000,36483.46
Uintah,Smiths Fork,All,Yield,2001,51030.52
Uintah,Smiths Fork,All,Yield,2002,25848.61
Uintah,Smiths Fork,All,Yield,2003,46466.42
Uintah,Smiths Fork,All,Yield,2004,34261.58
Uintah,Smiths Fork,All,Yield,2005,63051.49
Uintah,Smiths Fork,All,Yield,2006,44211.4
Uintah,Smiths Fork,All,Yield,2007,35828.41
Uintah,Smiths Fork,All,Yield,2008,52820.39
Uintah,Smiths Fork,All,Yield,2009,51448.56
Uintah,Smiths Fork,All,Yield,2010,57052.68
Uintah,Smiths Fork,All,Yield,2011,112821.44
Uintah,Smiths Fork,All,Yield,2012,36002.14
Uintah,Smiths Fork,All,Yield,2013,47942.8
Uintah,Smiths Fork,All,Yield,2014,63767.22
Uintah,Smiths Fork,All,Yield,2015,58433.54
Uintah,Smiths Fork,All,Yield,2016,73051.45
Uintah,Smiths Fork,All,Yield,2017,78646.88
Uintah,Smiths Fork,All,Yield,2018,45500.57
Uintah,Smiths Fork,All,Yield,2019,76996.63
Uintah,Smiths Fork,All,Yield,2020,59864.65
Uintah,Smiths Fork,All,Yield,2021,59728.82
Uintah,Smiths Fork,All,Yield,2022,59298.33
Uintah,Smiths Fork,All,Yield,2023,74513.17
Uintah,Smiths Fork,All,Yield,2024,65345.49
Uintah,Henrys Fork,All,Yield,1989,52161.07
Uintah,Henrys Fork,All,Yield,1990,79662.48
Uintah,Henrys Fork,All,Yield,1991,93786.18
Uintah,Henrys Fork,All,Yield,1992,70222.33
Uintah,Henrys Fork,All,Yield,1993,91730.07
Uintah,Henrys Fork,All,Yield,1994,70831.35
Uintah,Henrys Fork,All,Yield,1995,200098.81
Uintah,Henrys Fork,All,Yield,1996,85913.76
Uintah,Henrys Fork,All,Yield,1997,107020.9
Uintah,Henrys Fork,All,Yield,1998,158201.12
Uintah,Henrys Fork,All,Yield,1999,132932.78
Uintah,Henrys Fork,All,Yield,2000,74251.8
Uintah,Henrys Fork,All,Yield,2001,99939.38
Uintah,Henrys Fork,All,Yield,2002,44735.78
Uintah,Henrys Fork,All,Yield,2003,79191.02
Uintah,Henrys Fork,All,Yield,2004,69182.4
Uintah,Henrys Fork,All,Yield,2005,163704.52
Uintah,Henrys Fork,All,Yield,2006,77989.24
